order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00777,777,152,CUST_0152,8/13/2023,2023-09-11T09:40:00.000Z,PROD_049,141,9,5,29.99,122.39,401.89,352.22,9.28,30.12,0.00,processing,,debit_card,1333 Pine Rd,,TRK113839
ORD_00778,778,431,CUST_0431,2023-02-17,2023-06-18T12:45:00.000Z,PROD_042,84,8,3,113.28,294.29,734.32,430.57,11.98,47.09,25.14,delivered,delivered,bank_transfer,4351 Oak Ave,,
ORD_00779,779,6,CUST_0006,,2023-06-18T10:50:00.000Z,PROD_089,177,1,4,79.88,248.79,239.98,282.73,22.53,26.94,39.31,processing,delivered,credit_card,6887 Pine Rd,,TRK296047
ORD_00780,780,352,CUST_0352,11/2/2023,,PROD_159,152,10,1,64.72,122.94,980.33,621.89,0.00,21.60,0.00,SHIPPED,returned,cash,7536 Oak Ave,,TRK858248
ORD_00781,781,312,CUST_0312,5/15/2023,,PROD_067,41,10,5,43.12,315.39,1006.78,674.21,20.60,30.83,0.00,pending,returned,debit_card,9558 Pine Rd,,TRK819286
ORD_00782,782,235,CUST_0235,4/12/2023,2023-08-11T09:09:00.000Z,PROD_148,60,6,4,31.42,339.88,856.03,366.66,7.86,7.70,49.72,processing,delivered,cash,5104 Main St,,TRK511561
ORD_00783,783,343,CUST_0343,3/23/2023,2023-05-26T20:52:00.000Z,PROD_123,99,9,3,69.17,386.89,935.32,129.22,21.55,9.15,0.00,,CANCELLED,cash,1936 Pine Rd,,TRK140731
ORD_00784,784,182,CUST_0182,3/1/2023,2023-01-07T17:39:00.000Z,PROD_017,16,10,2,236.78,180.12,593.17,118.51,6.87,19.49,0.00,returned,CANCELLED,debit_card,6062 Main St,,TRK830219
ORD_00785,785,295,CUST_0295,2023-06-17,2023-09-16T07:50:00.000Z,PROD_021,39,10,4,317.19,198.66,488.06,55.56,0.00,30.52,0.00,delivered,returned,debit_card,1850 Oak Ave,,TRK456770
ORD_00786,786,279,CUST_0279,2023-10-03,,PROD_160,121,1,5,486.32,41.56,826.34,217.20,23.73,51.20,0.00,processing,SHIPPED,paypal,3925 Pine Rd,,TRK672261
ORD_00787,787,134,CUST_0134,4/23/2023,,PROD_194,60,2,3,393.23,398.00,561.38,570.71,0.00,26.16,0.00,CANCELLED,delivered,credit_card,7363 Main St,,
ORD_00788,788,413,CUST_0413,12/16/2023,2023-02-12T01:30:00.000Z,PROD_062,197,9,4,439.46,54.29,678.98,590.50,23.85,16.48,18.28,SHIPPED,returned,paypal,8690 Pine Rd,Special delivery instructions,TRK271403
ORD_00789,789,150,CUST_0150,6/18/2023,2023-04-03T02:36:00.000Z,PROD_132,173,2,4,403.55,412.64,625.47,181.31,8.18,31.98,0.00,,CANCELLED,bank_transfer,1607 Oak Ave,,TRK576823
ORD_00790,790,489,CUST_0489,5/15/2023,,PROD_084,43,8,3,288.33,127.86,719.42,449.86,0.00,9.28,19.99,pending,CANCELLED,debit_card,3004 Pine Rd,Special delivery instructions,TRK128610
ORD_00791,791,103,CUST_0103,3/2/2023,2023-05-22T22:32:00.000Z,PROD_155,186,7,5,148.36,341.89,433.14,508.85,0.00,41.44,0.00,processing,CANCELLED,debit_card,3951 Main St,,
ORD_00792,792,338,CUST_0338,7/4/2023,2023-01-04T04:44:00.000Z,PROD_147,42,10,3,413.05,190.64,348.61,75.29,14.11,4.32,0.00,processing,,bank_transfer,2429 Pine Rd,,TRK118275
ORD_00793,793,492,CUST_0492,2023-03-07,2023-03-04T17:58:00.000Z,PROD_136,185,8,1,85.37,333.87,328.86,53.58,12.28,19.14,30.76,SHIPPED,SHIPPED,credit_card,6420 Pine Rd,,TRK925494
ORD_00794,794,138,CUST_0138,,2023-08-27T09:30:00.000Z,PROD_035,158,2,1,390.51,128.85,367.62,626.02,14.28,14.51,0.00,pending,pending,debit_card,1688 Oak Ave,,TRK572580
ORD_00795,795,28,CUST_0028,12/20/2023,2023-09-20T08:12:00.000Z,PROD_077,150,7,5,249.59,156.21,133.03,625.27,14.11,35.13,0.00,pending,SHIPPED,credit_card,6995 Pine Rd,,
ORD_00796,796,69,CUST_0069,10/15/2023,2023-10-16T00:48:00.000Z,PROD_143,97,3,2,362.64,343.36,130.60,545.27,11.59,3.12,0.00,delivered,pending,paypal,4353 Pine Rd,,TRK750626
ORD_00797,797,391,CUST_0391,2023-01-15,2023-04-11T05:18:00.000Z,PROD_197,166,3,2,301.69,347.20,159.57,444.37,9.61,7.52,0.00,SHIPPED,returned,credit_card,9394 Main St,,TRK335865
ORD_00798,798,110,CUST_0110,10/16/2023,2023-06-08T19:35:00.000Z,PROD_103,27,2,4,57.18,290.70,307.29,115.93,15.50,9.42,0.00,,SHIPPED,debit_card,1251 Main St,,TRK936161
ORD_00799,799,46,CUST_0046,11/27/2023,2023-12-10T08:21:00.000Z,PROD_192,60,9,3,227.53,146.44,850.32,805.95,17.96,45.03,0.00,returned,delivered,bank_transfer,8779 Oak Ave,Special delivery instructions,TRK596521
ORD_00800,800,248,CUST_0248,3/17/2023,,PROD_064,27,9,2,273.81,202.02,627.52,147.47,0.00,28.13,0.00,,SHIPPED,cash,6755 Main St,,
ORD_00801,801,499,CUST_0499,7/2/2023,2023-06-08T15:30:00.000Z,PROD_160,107,3,3,200.72,387.14,562.89,190.78,24.77,24.05,0.00,,delivered,cash,7769 Oak Ave,,
ORD_00802,802,23,CUST_0023,4/19/2023,2023-06-24T23:28:00.000Z,PROD_008,73,1,2,174.06,114.18,507.19,769.48,10.30,5.85,0.00,SHIPPED,returned,credit_card,4053 Oak Ave,,TRK849744
ORD_00803,803,21,CUST_0021,6/9/2023,2023-02-25T21:17:00.000Z,PROD_051,167,9,3,138.59,175.04,557.79,815.63,9.17,7.71,0.00,SHIPPED,returned,bank_transfer,5185 Pine Rd,,TRK901459
ORD_00804,804,164,CUST_0164,1/3/2023,2023-03-23T07:02:00.000Z,PROD_129,45,10,1,280.78,88.84,1048.40,570.04,24.13,24.07,0.00,SHIPPED,pending,debit_card,9216 Pine Rd,Special delivery instructions,TRK144028
ORD_00805,805,198,CUST_0198,2023-04-23,,PROD_190,17,7,2,277.49,109.97,740.98,271.23,11.59,42.09,14.92,delivered,pending,credit_card,2972 Oak Ave,,
ORD_00806,806,239,CUST_0239,9/28/2023,,PROD_190,115,4,1,115.32,123.46,343.17,675.42,15.72,9.27,0.00,delivered,SHIPPED,bank_transfer,7778 Main St,,TRK278389
ORD_00807,807,345,CUST_0345,4/27/2023,2023-02-28T04:21:00.000Z,PROD_071,11,9,1,408.14,232.93,222.98,729.38,18.24,32.93,0.00,delivered,pending,debit_card,9573 Oak Ave,,TRK119759
ORD_00808,808,450,CUST_0450,,2023-11-04T22:09:00.000Z,PROD_022,144,1,4,176.77,323.42,304.54,593.81,0.00,16.19,0.00,SHIPPED,returned,paypal,3576 Oak Ave,,TRK754101
ORD_00809,809,155,CUST_0155,7/12/2023,2023-07-11T07:36:00.000Z,PROD_132,118,8,4,408.30,194.75,391.06,557.13,17.03,9.68,5.07,,pending,debit_card,6421 Oak Ave,,TRK203936
ORD_00810,810,228,CUST_0228,7/15/2023,2023-09-12T16:40:00.000Z,PROD_165,82,4,5,379.21,193.63,332.81,724.25,18.82,3.48,0.00,pending,processing,credit_card,86 Main St,Special delivery instructions,
ORD_00811,811,182,CUST_0182,5/12/2023,2023-03-16T02:37:00.000Z,PROD_002,186,2,3,144.55,60.03,584.16,785.43,20.02,10.29,0.00,SHIPPED,returned,credit_card,2515 Pine Rd,Special delivery instructions,TRK591997
ORD_00812,812,335,CUST_0335,3/7/2023,2023-04-24T18:31:00.000Z,PROD_101,4,10,5,409.80,53.68,726.73,252.84,21.72,51.38,29.37,pending,delivered,cash,6159 Main St,,TRK421851
ORD_00813,813,53,CUST_0053,3/22/2023,2023-01-28T09:34:00.000Z,PROD_107,120,1,2,279.19,42.22,543.57,452.13,19.48,2.04,0.00,delivered,pending,cash,5765 Main St,,TRK292307
ORD_00814,814,168,CUST_0168,4/25/2023,2023-05-15T21:25:00.000Z,PROD_189,6,3,2,358.23,399.96,879.09,767.45,0.00,2.29,0.00,returned,,cash,8786 Pine Rd,,TRK561426
ORD_00815,815,239,CUST_0239,2023-10-17,2023-03-06T12:46:00.000Z,PROD_066,149,2,4,181.32,298.59,928.20,81.81,13.01,13.36,0.00,returned,CANCELLED,debit_card,1619 Main St,,TRK912264
ORD_00816,816,318,CUST_0318,4/16/2023,2023-05-17T01:47:00.000Z,PROD_022,135,10,4,348.91,227.33,718.11,725.01,14.40,4.31,9.50,returned,SHIPPED,credit_card,7529 Pine Rd,,
ORD_00817,817,427,CUST_0427,,2023-01-24T08:22:00.000Z,PROD_184,101,7,3,216.83,131.24,1005.16,449.23,9.53,43.04,0.00,,processing,bank_transfer,8553 Pine Rd,,TRK416639
ORD_00818,818,418,CUST_0418,1/4/2023,2023-04-16T11:06:00.000Z,PROD_177,165,8,2,401.08,366.77,187.34,599.05,0.00,14.95,0.00,pending,CANCELLED,credit_card,7333 Main St,,TRK545373
ORD_00819,819,93,CUST_0093,,2023-03-15T00:23:00.000Z,PROD_027,113,9,2,131.48,16.27,580.03,168.47,6.92,30.84,0.00,CANCELLED,returned,cash,5339 Oak Ave,,TRK636166
ORD_00820,820,384,CUST_0384,5/8/2023,,PROD_077,178,6,2,345.35,259.61,915.95,731.87,15.33,19.71,0.00,CANCELLED,CANCELLED,debit_card,3773 Oak Ave,,TRK822772
ORD_00821,821,299,CUST_0299,4/17/2023,2023-07-18T03:29:00.000Z,PROD_111,181,7,2,481.96,325.85,937.51,209.90,0.00,27.57,17.43,processing,SHIPPED,paypal,4343 Pine Rd,Special delivery instructions,TRK753028
ORD_00822,822,286,CUST_0286,2023-12-09,2023-07-12T11:23:00.000Z,PROD_035,140,2,1,89.23,15.63,197.05,49.54,11.46,6.08,45.49,processing,returned,credit_card,9042 Oak Ave,,
ORD_00823,823,391,CUST_0391,6/9/2023,2023-06-11T21:09:00.000Z,PROD_063,122,1,2,431.70,115.57,426.28,290.59,8.07,37.77,0.00,CANCELLED,processing,debit_card,1839 Pine Rd,Special delivery instructions,TRK134274
ORD_00824,824,382,CUST_0382,7/25/2023,2023-09-23T03:07:00.000Z,PROD_100,199,1,5,116.83,288.99,539.47,514.53,14.22,25.77,25.63,returned,SHIPPED,credit_card,1549 Oak Ave,,
ORD_00825,825,155,CUST_0155,3/16/2023,,PROD_161,159,9,5,73.62,283.77,399.06,386.03,23.69,14.99,0.00,CANCELLED,returned,cash,6797 Pine Rd,,TRK358223
ORD_00826,826,221,CUST_0221,3/7/2023,2023-12-25T01:04:00.000Z,PROD_094,4,9,5,242.02,44.37,94.46,426.33,6.01,14.77,0.00,returned,SHIPPED,credit_card,2326 Pine Rd,,TRK843593
ORD_00827,827,110,CUST_0110,7/20/2023,2023-01-04T04:35:00.000Z,PROD_144,52,10,3,239.89,181.99,873.36,515.39,13.41,39.12,0.00,returned,processing,bank_transfer,9050 Pine Rd,Special delivery instructions,
ORD_00828,828,28,CUST_0028,9/9/2023,2023-12-12T12:39:00.000Z,PROD_135,28,4,4,61.19,132.27,151.62,747.83,13.91,45.95,0.00,processing,processing,cash,2216 Main St,Special delivery instructions,
ORD_00829,829,185,CUST_0185,10/20/2023,2023-12-19T00:52:00.000Z,PROD_054,186,9,4,339.54,193.01,594.11,430.34,23.46,32.40,0.00,CANCELLED,CANCELLED,cash,8057 Pine Rd,,TRK403539
ORD_00830,830,465,CUST_0465,4/10/2023,2023-06-03T19:20:00.000Z,PROD_061,148,2,3,459.91,217.49,685.82,312.25,0.00,41.12,0.00,CANCELLED,CANCELLED,paypal,6409 Oak Ave,Special delivery instructions,TRK707117
ORD_00831,831,444,CUST_0444,2023-03-22,,PROD_176,10,8,1,209.07,295.45,236.35,199.22,13.37,30.81,20.03,,CANCELLED,paypal,2476 Main St,Special delivery instructions,TRK537086
ORD_00832,832,158,CUST_0158,1/27/2023,,PROD_085,28,1,4,285.27,275.19,472.24,438.82,10.36,25.03,0.00,processing,pending,credit_card,8257 Oak Ave,,
ORD_00833,833,378,CUST_0378,1/25/2023,,PROD_056,133,8,5,331.87,316.93,149.71,276.39,15.58,27.13,22.22,pending,pending,cash,9648 Pine Rd,,
ORD_00834,834,77,CUST_0077,2/15/2023,,PROD_185,164,10,3,192.52,259.10,408.91,571.18,23.19,9.48,0.00,SHIPPED,returned,debit_card,964 Main St,,TRK682959
ORD_00835,835,315,CUST_0315,12/22/2023,2023-04-19T13:59:00.000Z,PROD_143,64,4,3,245.83,197.45,885.83,209.72,20.74,37.03,0.00,delivered,,paypal,6368 Pine Rd,Special delivery instructions,TRK246754
ORD_00836,836,341,CUST_0341,11/18/2023,,PROD_079,125,5,5,364.13,40.80,342.36,723.61,0.00,32.87,0.00,delivered,returned,debit_card,2607 Pine Rd,Special delivery instructions,TRK482085
ORD_00837,837,404,CUST_0404,2023-07-15,,PROD_084,101,9,3,52.51,56.73,374.03,776.89,15.89,25.27,0.00,CANCELLED,returned,credit_card,174 Pine Rd,,TRK234462
ORD_00838,838,472,CUST_0472,9/10/2023,,PROD_059,11,7,3,174.21,325.07,372.82,303.07,0.00,45.27,0.00,processing,processing,credit_card,5086 Pine Rd,,
ORD_00839,839,294,CUST_0294,4/28/2023,2023-02-25T17:54:00.000Z,PROD_162,147,10,4,477.52,244.53,241.02,839.72,0.00,21.40,0.00,processing,CANCELLED,cash,820 Oak Ave,,
ORD_00840,840,448,CUST_0448,2023-01-17,2023-10-05T01:51:00.000Z,PROD_198,174,9,2,144.92,138.60,177.77,545.70,0.00,20.00,18.57,CANCELLED,delivered,debit_card,6943 Main St,,TRK671237
ORD_00841,841,328,CUST_0328,1/28/2023,2023-10-21T15:25:00.000Z,PROD_108,22,1,2,346.57,325.17,1023.31,582.70,23.16,16.02,0.00,pending,SHIPPED,bank_transfer,8970 Pine Rd,Special delivery instructions,TRK773229
ORD_00842,842,62,CUST_0062,2023-07-05,2023-12-07T03:01:00.000Z,PROD_134,102,2,4,364.28,187.02,655.31,200.84,11.50,34.15,0.00,delivered,pending,cash,690 Pine Rd,,TRK479263
ORD_00843,843,46,CUST_0046,3/3/2023,,PROD_131,97,3,4,229.53,156.48,812.68,403.45,0.00,47.87,0.00,returned,pending,debit_card,4873 Oak Ave,,
ORD_00844,844,407,CUST_0407,6/23/2023,2023-05-11T01:31:00.000Z,PROD_060,14,4,5,309.36,266.40,144.10,499.80,0.00,29.71,0.00,,pending,debit_card,7299 Main St,,TRK156595
ORD_00845,845,239,CUST_0239,2/16/2023,2023-08-27T09:31:00.000Z,PROD_091,103,10,1,44.50,204.72,759.12,395.41,21.05,45.74,0.00,processing,returned,paypal,8936 Oak Ave,,TRK430345
ORD_00846,846,65,CUST_0065,11/20/2023,2023-04-19T16:06:00.000Z,PROD_182,137,1,5,462.60,359.84,359.45,385.51,0.00,50.14,0.00,delivered,CANCELLED,cash,3451 Pine Rd,,
ORD_00847,847,162,CUST_0162,,,PROD_166,79,6,4,267.16,280.80,386.46,549.24,8.60,6.63,0.00,returned,CANCELLED,bank_transfer,9685 Oak Ave,,TRK329617
ORD_00848,848,228,CUST_0228,7/9/2023,2023-12-18T19:59:00.000Z,PROD_033,22,5,5,245.46,171.76,531.04,517.72,0.00,21.19,10.32,CANCELLED,delivered,credit_card,5113 Pine Rd,,
ORD_00849,849,240,CUST_0240,8/4/2023,2023-05-05T17:44:00.000Z,PROD_027,31,9,4,498.78,337.28,712.00,687.35,20.78,13.07,2.63,delivered,delivered,paypal,9920 Pine Rd,,
ORD_00850,850,247,CUST_0247,11/11/2023,2023-11-12T06:17:00.000Z,PROD_101,111,1,2,273.82,58.38,286.44,332.52,0.00,6.11,0.00,SHIPPED,CANCELLED,bank_transfer,2551 Main St,,TRK950482
ORD_00851,851,4,CUST_0004,2023-03-11,2023-01-12T19:28:00.000Z,PROD_169,56,7,2,52.83,319.92,678.40,67.79,0.00,40.72,0.00,delivered,processing,credit_card,6681 Pine Rd,,TRK838082
ORD_00852,852,8,CUST_0008,11/5/2023,2023-11-18T08:26:00.000Z,PROD_071,195,8,3,53.36,358.81,952.46,768.58,8.32,48.40,0.00,processing,delivered,cash,3917 Main St,,
ORD_00853,853,466,CUST_0466,2023-09-23,2023-05-03T21:41:00.000Z,PROD_167,171,4,5,374.97,203.87,642.48,41.20,0.00,3.69,0.00,pending,returned,cash,8009 Pine Rd,Special delivery instructions,TRK124517
ORD_00854,854,142,CUST_0142,12/4/2023,2023-12-08T07:33:00.000Z,PROD_065,181,3,5,229.61,206.74,699.51,121.63,0.00,2.77,0.00,,delivered,paypal,1876 Main St,Special delivery instructions,
ORD_00855,855,343,CUST_0343,3/24/2023,2023-09-22T07:06:00.000Z,PROD_084,104,8,3,311.89,169.90,89.73,742.59,0.00,20.54,0.00,delivered,delivered,paypal,6473 Pine Rd,Special delivery instructions,
ORD_00856,856,373,CUST_0373,4/16/2023,2023-02-11T04:02:00.000Z,PROD_079,159,2,4,322.38,257.35,826.26,60.57,21.09,17.58,31.52,SHIPPED,returned,credit_card,9912 Oak Ave,,TRK607227
ORD_00857,857,42,CUST_0042,6/6/2023,2023-02-06T23:26:00.000Z,PROD_058,48,4,4,175.81,406.22,600.74,561.41,0.00,18.46,0.00,returned,,credit_card,3006 Pine Rd,,TRK767977
ORD_00858,858,209,CUST_0209,,,PROD_033,25,4,3,266.89,179.80,259.71,451.18,22.79,19.85,0.00,delivered,,paypal,6882 Oak Ave,,TRK776258
ORD_00859,859,38,CUST_0038,2023-06-18,2023-10-27T12:05:00.000Z,PROD_029,200,7,3,410.28,311.99,881.50,614.38,16.63,15.44,15.58,returned,delivered,cash,3804 Oak Ave,,TRK789215
ORD_00860,860,296,CUST_0296,12/17/2023,,PROD_033,177,7,1,475.16,388.14,498.46,210.81,6.65,26.64,7.88,SHIPPED,SHIPPED,bank_transfer,6513 Oak Ave,,
ORD_00861,861,72,CUST_0072,2023-08-25,2023-07-21T14:10:00.000Z,PROD_150,57,4,1,437.29,239.67,435.32,763.41,15.08,14.84,0.00,SHIPPED,CANCELLED,bank_transfer,6225 Pine Rd,Special delivery instructions,
ORD_00862,862,295,CUST_0295,2023-08-11,2023-01-17T06:09:00.000Z,PROD_006,42,6,5,429.41,20.34,958.96,421.73,11.63,5.58,28.86,returned,SHIPPED,bank_transfer,4133 Main St,Special delivery instructions,TRK594320
ORD_00863,863,359,CUST_0359,2023-04-26,2023-04-01T20:17:00.000Z,PROD_129,177,1,4,268.78,381.32,360.85,589.72,9.36,12.46,0.00,,SHIPPED,paypal,2050 Oak Ave,,TRK759529
ORD_00864,864,265,CUST_0265,2023-09-16,2023-03-04T07:34:00.000Z,PROD_104,23,10,1,61.61,286.18,523.78,247.38,0.00,16.95,0.00,SHIPPED,processing,credit_card,1464 Main St,,TRK803813
ORD_00865,865,333,CUST_0333,8/5/2023,2023-03-07T20:31:00.000Z,PROD_077,41,10,1,57.79,130.37,81.21,318.75,0.00,9.22,0.00,returned,delivered,paypal,9950 Pine Rd,,TRK838171
ORD_00866,866,42,CUST_0042,1/24/2023,2023-05-20T05:50:00.000Z,PROD_179,47,6,4,456.77,167.35,262.26,533.29,6.17,37.54,0.00,pending,returned,credit_card,9694 Pine Rd,,TRK199496
ORD_00867,867,460,CUST_0460,2023-08-27,,PROD_126,64,2,4,81.97,80.36,1008.02,752.18,17.33,37.78,0.00,pending,returned,bank_transfer,5888 Pine Rd,,TRK510574
ORD_00868,868,454,CUST_0454,10/20/2023,2023-12-14T14:27:00.000Z,PROD_118,124,3,1,332.28,153.49,397.49,94.52,21.21,4.18,0.00,CANCELLED,returned,credit_card,562 Main St,Special delivery instructions,
ORD_00869,869,276,CUST_0276,2023-03-02,2023-10-01T23:06:00.000Z,PROD_010,127,1,2,473.02,134.19,1040.46,42.35,7.55,16.20,0.00,delivered,,credit_card,2593 Oak Ave,,TRK104538
ORD_00870,870,396,CUST_0396,4/22/2023,2023-05-23T15:27:00.000Z,PROD_033,76,2,3,344.02,15.71,221.21,571.16,5.43,29.00,10.00,pending,SHIPPED,cash,1675 Oak Ave,,
ORD_00871,871,323,CUST_0323,8/13/2023,2023-01-25T19:09:00.000Z,PROD_185,130,2,1,281.82,155.70,497.13,831.02,6.22,33.13,0.00,delivered,pending,debit_card,4402 Oak Ave,,TRK897372
ORD_00872,872,357,CUST_0357,8/23/2023,,PROD_158,129,9,3,174.63,156.26,725.23,809.39,0.00,46.33,10.13,returned,,bank_transfer,5576 Oak Ave,,TRK782394
ORD_00873,873,294,CUST_0294,4/3/2023,,PROD_023,124,3,1,134.16,239.14,518.47,803.36,17.78,16.92,0.00,SHIPPED,CANCELLED,credit_card,9078 Pine Rd,,TRK910148
ORD_00874,874,81,CUST_0081,8/18/2023,2023-07-03T23:22:00.000Z,PROD_009,16,3,3,320.36,159.65,817.46,271.08,19.64,17.75,0.00,,delivered,bank_transfer,8918 Pine Rd,,
ORD_00875,875,270,CUST_0270,11/26/2023,2023-11-22T17:54:00.000Z,PROD_180,154,4,2,299.93,109.65,916.98,224.60,16.72,36.87,0.00,SHIPPED,delivered,debit_card,2692 Pine Rd,,TRK852077
ORD_00876,876,165,CUST_0165,9/16/2023,2023-08-08T11:20:00.000Z,PROD_121,126,1,3,17.45,324.23,750.85,477.29,24.00,30.14,0.00,processing,,cash,6826 Main St,Special delivery instructions,
ORD_00877,877,296,CUST_0296,2023-11-15,2023-05-08T17:00:00.000Z,PROD_029,172,6,5,378.15,259.61,486.43,320.69,0.00,38.83,21.89,processing,SHIPPED,debit_card,9365 Main St,,TRK203432
ORD_00878,878,416,CUST_0416,2023-02-02,2023-05-28T18:19:00.000Z,PROD_095,119,1,3,367.14,229.66,810.41,520.42,6.64,29.60,47.09,returned,returned,paypal,8324 Oak Ave,,
ORD_00879,879,218,CUST_0218,2023-07-22,2023-01-11T11:20:00.000Z,PROD_017,49,3,2,448.59,205.41,1015.69,191.80,16.06,39.52,0.00,returned,CANCELLED,bank_transfer,2513 Oak Ave,Special delivery instructions,TRK877572
ORD_00880,880,441,CUST_0441,2/15/2023,,PROD_181,129,3,3,327.14,80.28,177.52,592.13,0.00,49.21,0.00,CANCELLED,pending,credit_card,7681 Oak Ave,,TRK911805
ORD_00881,881,239,CUST_0239,,2023-09-16T02:13:00.000Z,PROD_135,128,7,3,300.92,38.11,242.02,475.44,8.20,47.14,0.00,CANCELLED,returned,credit_card,3809 Oak Ave,,
ORD_00882,882,78,CUST_0078,2023-01-10,2023-03-25T06:04:00.000Z,PROD_187,81,6,5,14.80,126.18,1002.64,780.72,0.00,22.27,0.00,pending,processing,credit_card,4085 Oak Ave,,
ORD_00883,883,140,CUST_0140,2023-11-08,2023-09-12T17:28:00.000Z,PROD_185,197,4,4,241.00,64.66,130.35,196.54,16.89,49.08,0.00,processing,pending,bank_transfer,1654 Main St,,
ORD_00884,884,234,CUST_0234,10/10/2023,2023-06-03T11:52:00.000Z,PROD_098,98,2,5,13.81,58.72,716.51,732.96,6.63,15.01,0.00,processing,SHIPPED,bank_transfer,7275 Pine Rd,,TRK947437
ORD_00885,885,409,CUST_0409,2023-04-23,2023-11-21T10:14:00.000Z,PROD_058,154,1,2,494.57,60.59,619.62,424.52,0.00,34.97,0.00,returned,delivered,paypal,5129 Pine Rd,,
ORD_00886,886,460,CUST_0460,2023-12-24,2023-06-07T22:27:00.000Z,PROD_080,140,7,2,302.61,150.05,1014.72,571.08,14.88,37.85,35.37,,pending,cash,4603 Main St,,TRK488442
ORD_00887,887,318,CUST_0318,1/12/2023,,PROD_032,79,5,2,500.76,206.67,924.49,790.58,13.78,40.43,46.98,delivered,CANCELLED,cash,7260 Oak Ave,,TRK378135
ORD_00888,888,138,CUST_0138,,2023-02-20T01:52:00.000Z,PROD_049,7,1,1,267.48,314.73,491.97,86.91,0.00,36.58,38.92,processing,delivered,paypal,4522 Oak Ave,,
ORD_00889,889,148,CUST_0148,10/24/2023,2023-07-18T22:54:00.000Z,PROD_064,52,10,5,87.67,233.31,807.69,65.62,17.27,38.38,30.83,CANCELLED,,credit_card,3872 Main St,,
ORD_00890,890,2,CUST_0002,3/8/2023,2023-08-23T10:53:00.000Z,PROD_142,162,5,4,303.66,357.77,99.22,162.42,22.16,18.55,0.00,pending,delivered,credit_card,9907 Pine Rd,,TRK335128
ORD_00891,891,317,CUST_0317,6/21/2023,2023-12-13T10:05:00.000Z,PROD_047,121,9,4,63.65,325.57,892.75,742.20,10.71,19.05,48.41,CANCELLED,SHIPPED,debit_card,1367 Pine Rd,,
ORD_00892,892,375,CUST_0375,4/27/2023,,PROD_079,144,7,3,105.83,265.25,71.50,100.45,0.00,49.66,0.00,CANCELLED,SHIPPED,bank_transfer,3764 Oak Ave,Special delivery instructions,
ORD_00893,893,109,CUST_0109,,2023-07-18T10:56:00.000Z,PROD_200,153,2,4,122.38,48.42,516.63,585.45,0.00,14.34,0.00,CANCELLED,returned,cash,4057 Pine Rd,,
ORD_00894,894,103,CUST_0103,1/23/2023,,PROD_070,49,5,2,304.97,412.56,941.60,324.22,14.47,10.31,0.00,,pending,paypal,3679 Oak Ave,,TRK826573
ORD_00895,895,269,CUST_0269,10/11/2023,,PROD_073,184,9,1,445.73,155.77,157.35,566.72,0.00,28.37,0.00,delivered,processing,credit_card,8703 Oak Ave,Special delivery instructions,
ORD_00896,896,212,CUST_0212,2023-02-24,2023-07-09T16:36:00.000Z,PROD_002,200,4,3,273.69,315.46,615.95,736.81,0.00,19.48,18.08,delivered,CANCELLED,credit_card,1099 Main St,,TRK642828
ORD_00897,897,365,CUST_0365,5/3/2023,,PROD_167,74,8,3,423.54,300.06,727.59,355.63,19.28,42.77,0.00,returned,returned,cash,7668 Oak Ave,,TRK574328
ORD_00898,898,334,CUST_0334,10/2/2023,2023-12-03T05:28:00.000Z,PROD_108,105,4,4,106.00,108.70,620.46,266.82,7.15,19.18,0.00,returned,,debit_card,5065 Oak Ave,Special delivery instructions,TRK864585
ORD_00899,899,255,CUST_0255,7/12/2023,2023-06-16T18:44:00.000Z,PROD_138,22,1,4,169.66,34.99,558.96,89.67,0.00,8.18,4.37,returned,SHIPPED,paypal,9601 Oak Ave,,
ORD_00900,900,275,CUST_0275,2023-08-05,,PROD_110,85,2,4,176.38,60.43,115.66,356.53,11.54,17.30,0.00,CANCELLED,delivered,paypal,4929 Pine Rd,,
ORD_00901,901,500,CUST_0500,12/14/2023,2023-06-14T09:47:00.000Z,PROD_175,114,6,2,81.91,115.17,270.87,525.35,17.09,11.62,0.00,,SHIPPED,debit_card,6567 Oak Ave,,
ORD_00902,902,458,CUST_0458,,2023-03-14T03:32:00.000Z,PROD_191,19,1,3,130.61,263.89,390.45,586.75,0.00,48.04,0.00,CANCELLED,returned,credit_card,5820 Pine Rd,,TRK782512
ORD_00903,903,354,CUST_0354,,,PROD_087,46,5,1,249.02,252.22,599.54,669.20,10.37,20.30,0.00,delivered,CANCELLED,paypal,2993 Pine Rd,,TRK663123
ORD_00904,904,432,CUST_0432,6/4/2023,2023-03-26T21:47:00.000Z,PROD_159,116,2,1,190.65,49.92,818.31,404.17,24.19,35.31,0.00,pending,delivered,paypal,5717 Main St,Special delivery instructions,TRK578724
ORD_00905,905,179,CUST_0179,2023-07-20,2023-06-04T17:39:00.000Z,PROD_148,69,10,2,212.07,160.90,207.36,548.58,0.00,31.20,0.00,pending,pending,credit_card,6599 Main St,Special delivery instructions,
ORD_00906,906,463,CUST_0463,4/16/2023,,PROD_023,34,7,2,283.45,96.46,193.16,830.01,8.96,46.87,0.00,processing,,cash,6148 Main St,,
